Reg_no,Subject1,Subject2,Subject3,Subject4,Subject5,Subject6,Subject7,Subject8,Subject9
NCE16EC043,MA101(A),PH100(A+),BE100(B),BE10104(B+),BE103(B+),EE100(B+),PH110(A+),EE110(B+),EC110(A+)
NCE16EC044,MA101(B),PH100(B+),BE100(B),BE10104(F),BE103(B),EE100(B),PH110(O),EE110(A),EC110(A+)
NCE16EC045,MA101(B+),PH100(B+),BE100(F),BE10104(C),BE103(C),EE100(C),PH110(O),EE110(B+),EC110(A)
NCE16EC046,MA101(F),PH100(B),BE100(F),BE10104(F),BE103(B),EE100(C),PH110(B),EE110(B+),EC110(A)
NCE16EC047,MA101(B),PH100(B+),BE100(C),BE10104(B),BE103(B+),EE100(B+),PH110(O),EE110(A),EC110(A+)
NCE16EC048,MA101(B+),PH100(B),BE100(C),BE10104(C),BE103(B),EE100(B),PH110(B),EE110(B+),EC110(A+)
NCE16EC049,MA101(A+),PH100(A+),BE100(B+),BE10104(B+),BE103(B+),EE100(B+),PH110(O),EE110(A+),EC110(O)
NCE16EC050,MA101(B+),PH100(B),BE100(C),BE10104(B),BE103(B+),EE100(B),PH110(B+),EE110(A+),EC110(O)
NCE16EC051,MA101(F),PH100(F),BE100(F),BE10104(F),BE103(C),EE100(FE),PH110(C),EE110(B+),EC110(O)
NCE16EC052,MA101(B),PH100(C),BE100(F),BE10104(F),BE103(F),EE100(C),PH110(C),EE110(B),EC110(A)
NCE16EC053,MA101(A+),PH100(A+),BE100(F),BE10104(C),BE103(B),EE100(B+),PH110(A+),EE110(B+),EC110(A+)
NCE16EC054,MA101(B+),PH100(B),BE100(B+),BE10104(F),BE103(B),EE100(B),PH110(A),EE110(B+),EC110(A+)
NCE16EC055,MA101(F),PH100(P),BE100(F),BE10104(F),BE103(C),EE100(P),PH110(B),EE110(B+),EC110(A)
NCE16EC056,MA101(B+),PH100(A),BE100(B),BE10104(B),BE103(B),EE100(B),PH110(B+),EE110(A),EC110(A+)
NCE16EC057,MA101(F),PH100(P),BE100(FE),BE10104(F),BE103(P),EE100(FE),PH110(C),EE110(B),EC110(B+)
NCE16EC058,MA101(B+),PH100(B),BE100(C),BE10104(F),BE103(C),EE100(B),PH110(O),EE110(A+),EC110(O)
NCE16MC001,MA101(F),CY100(C),BE110(B),BE10102(C),BE103(B),EC100(F),CY110(A),ME110(B+),EC110(B+)
NCE16MC002,MA101(O),CY100(A+),BE110(A+),BE10102(B+),BE103(B+),EC100(A),CY110(A+),ME110(B+),EC110(A)
NCE16MC003,MA101(B+),CY100(B+),BE110(B),BE10102(B),BE103(B),EC100(B+),CY110(B+),ME110(B),EC110(A)
NCE16MC004,MA101(B+),CY100(B),BE110(B),BE10102(F),BE103(B),EC100(C),CY110(B+),ME110(B+),EC110(B+)
NCE16MC005,MA101(B+),CY100(B),BE110(B),BE10102(B),BE103(C),EC100(B),CY110(B+),ME110(B),EC110(B+)
NCE16MC006,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(F),EC100(F),CY110(B+),ME110(B+),EC110(B+)
NCE16MC007,MA101(FE),CY100(P),BE110(F),BE10102(P),BE103(C),EC100(F),CY110(B+),ME110(B+),EC110(B+)
NCE16MC008,MA101(A),CY100(B),BE110(B),BE10102(B+),BE103(B),EC100(B+),CY110(B+),ME110(B+),EC110(B+)
NCE16MC009,MA101(O),CY100(C),BE110(A+),BE10102(B),BE103(B),EC100(B+),CY110(A),ME110(B+),EC110(A)
NCE16MC010,MA101(B+),CY100(B),BE110(B),BE10102(C),BE103(C),EC100(F),CY110(B),ME110(B+),EC110(B+)
NCE16MC011,MA101(B),CY100(P),BE110(B),BE10102(FE),BE103(P),EC100(F),CY110(B),ME110(B+),EC110(C)
NCE16MC012,MA101(B),CY100(B),BE110(A),BE10102(C),BE103(F),EC100(F),CY110(B+),ME110(B+),EC110(B+)
NCE16MC013,MA101(C),CY100(B+),BE110(C),BE10102(B),BE103(B),EC100(C),CY110(A),ME110(B),EC110(B+)
NCE16MC014,MA101(B+),CY100(B),BE110(B+),BE10102(C),BE103(B),EC100(B),CY110(B),ME110(B),EC110(B+)
NCE16MC015,MA101(F),CY100(C),BE110(F),BE10102(C),BE103(B),EC100(F),CY110(B),ME110(B+),EC110(C)
NCE16MC016,MA101(B+),CY100(C),BE110(A),BE10102(C),BE103(C),EC100(B),CY110(B),ME110(B+),EC110(A)
NCE16MC017,MA101(F),CY100(F),BE110(F),BE10102(P),BE103(C),EC100(F),CY110(B+),ME110(B+),EC110(B)
NCE16MC018,MA101(B+),CY100(C),BE110(B),BE10102(F),BE103(B),EC100(C),CY110(B+),ME110(B+),EC110(A)
NCE16MC019,MA101(B+),CY100(B+),BE110(B+),BE10102(B),BE103(B+),EC100(B+),CY110(B+),ME110(B+),EC110(A+)
NCE16MC020,MA101(C),CY100(F),BE110(F),BE10102(F),BE103(F),EC100(F),CY110(B+),ME110(B+),EC110(B)
NCE16MC021,MA101(O),CY100(A+),BE110(A+),BE10102(B+),BE103(B),EC100(A),CY110(A),ME110(B+),EC110(O)
NCE16MC022,MA101(FE),CY100(F),BE110(FE),BE10102(FE),BE103(FE),EC100(FE),CY110(B),ME110(B),EC110(C)
NCE16MC023,MA101(B+),CY100(B+),BE110(O),BE10102(C),BE103(B+),EC100(B+),CY110(B+),ME110(B+),EC110(O)
NCE16MC024,MA101(F),CY100(F),BE110(F),BE10102(F),BE103(C),EC100(F),CY110(B),ME110(B),EC110(B)
NCE16MC025,MA101(F),CY100(F),BE110(B),BE10102(P),BE103(B),EC100(F),CY110(B+),ME110(B+),EC110(B)
NCE16MC026,MA101(A+),CY100(B),BE110(B+),BE10102(C),BE103(B),EC100(B),CY110(A),ME110(B+),EC110(A)
NCE16MC027,MA101(B),CY100(B),BE110(B+),BE10102(F),BE103(C),EC100(C),CY110(B),ME110(B+),EC110(A)
NCE16MC028,MA101(F),CY100(B),BE110(B),BE10102(C),BE103(B),EC100(B),CY110(B+),ME110(B+),EC110(A+)
NCE16MC029,MA101(O),CY100(B+),BE110(A+),BE10102(B),BE103(C),EC100(B+),CY110(B+),ME110(B+),EC110(A)
NCE16MC030,MA101(B+),CY100(C),BE110(C),BE10102(P),BE103(C),EC100(C),CY110(A),ME110(B+),EC110(B)
NCE16MC031,MA101(B+),CY100(B),BE110(F),BE10102(B+),BE103(B+),EC100(B),CY110(A+),ME110(B),EC110(B+)
NCE16MC032,MA101(C),CY100(C),BE110(B),BE10102(B),BE103(B+),EC100(C),CY110(B+),ME110(B+),EC110(A)
NCE16MC033,MA101(Absent),CY100(C),BE110(B+),BE10102(C),BE103(B+),EC100(F),CY110(A),ME110(A),EC110(B+)
NCE16MC034,MA101(A+),CY100(B+),BE110(O),BE10102(B+),BE103(A),EC100(A),CY110(A+),ME110(B+),EC110(A+)
NCE16MC035,MA101(B+),CY100(B),BE110(B+),BE10102(B+),BE103(B+),EC100(B+),CY110(A),ME110(A),EC110(B+)
NCE16MC036,MA101(B),CY100(B+),BE110(A+),BE10102(B+),BE103(B+),EC100(B),CY110(A+),ME110(B+),EC110(A)
NCE16MC037,MA101(B),CY100(B),BE110(B),BE10102(B+),BE103(B),EC100(F),CY110(A),ME110(B+),EC110(A)
NCE16MC038,MA101(F),CY100(F),BE110(B),BE10102(C),BE103(B+),EC100(F),CY110(B+),ME110(B+),EC110(B+)
NCE16MC039,MA101(B),CY100(C),BE110(C),BE10102(B),BE103(B+),EC100(F),CY110(A),ME110(B),EC110(B+)
NCE16MC040,MA101(B+),CY100(B),BE110(B+),BE10102(B+),BE103(B),EC100(B),CY110(A+),ME110(B+),EC110(A)
NCE16MC041,MA101(B+),CY100(B+),BE110(B+),BE10102(B+),BE103(B),EC100(B),CY110(A),ME110(B+),EC110(A)
NCE16MC042,MA101(C),CY100(C),BE110(A+),BE10102(B),BE103(C),EC100(F),CY110(A),ME110(B+),EC110(B+)
NCE16MC043,MA101(O),CY100(B+),BE110(B),BE10102(B),BE103(B+),EC100(B),CY110(B+),ME110(A),EC110(B+)
NCE16MC044,MA101(F),CY100(B),BE110(O),BE10102(C),BE103(C),EC100(B),CY110(B+),ME110(A),EC110(A)
NCE16MC045,MA101(F),CY100(F),BE110(A),BE10102(B),BE103(C),EC100(C),CY110(A),ME110(A),EC110(A)
NCE16MC046,MA101(B+),CY100(B+),BE110(A+),BE10102(B+),BE103(O),EC100(A+),CY110(B+),ME110(B+),EC110(A)
NCE16MC047,MA101(C),CY100(B),BE110(B),BE10102(B),BE103(B+),EC100(B+),CY110(A),ME110(B+),EC110(B+)
NCE16MC048,MA101(F),CY100(F),BE110(C),BE10102(F),BE103(B+),EC100(F),CY110(B+),ME110(B+),EC110(B+)
NCE16MC049,MA101(B),CY100(C),BE110(A+),BE10102(F),BE103(B+),EC100(B+),CY110(A),ME110(B+),EC110(B+)
NCE16EE001,MA101(O),CY100(B+),BE110(B+),BE10103(A),BE103(B+),CE100(B),CY110(A),CE110(A+),EE110(A)
NCE16EE002,MA101(C),CY100(C),BE110(C),BE10103(C),BE103(C),CE100(C),CY110(B),CE110(B+),EE110(B+)
NCE16EE003,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(B),CE100(C),CY110(B+),CE110(B+),EE110(B)
NCE16EE004,MA101(C),CY100(Debarred),BE110(F),BE10103(F),BE103(C),CE100(F),CY110(B+),CE110(C),EE110(B)
NCE16EE005,MA101(C),CY100(P),BE110(F),BE10103(F),BE103(B),CE100(F),CY110(B+),CE110(B),EE110(B)
NCE16EE006,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(B),CE100(C),CY110(B),CE110(B),EE110(B+)
NCE16EE007,MA101(C),CY100(C),BE110(F),BE10103(C),BE103(B),CE100(C),CY110(B),CE110(B+),EE110(A)
NCE16EE008,MA101(A),CY100(C),BE110(F),BE10103(B),BE103(B),CE100(C),CY110(B),CE110(B),EE110(B)
NCE16EE009,MA101(B),CY100(C),BE110(B),BE10103(C),BE103(A),CE100(B),CY110(B+),CE110(B+),EE110(B+)
NCE16EE010,MA101(O),CY100(F),BE110(F),BE10103(B),BE103(B+),CE100(C),CY110(B+),CE110(A),EE110(B+)
NCE16EE011,MA101(A),CY100(B),BE110(B),BE10103(C),BE103(B+),CE100(B),CY110(B),CE110(B+),EE110(B+)
NCE16EE012,MA101(F),CY100(P),BE110(F),BE10103(F),BE103(C),CE100(C),CY110(B+),CE110(B),EE110(B)
NCE16EE013,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(C),CE100(F),CY110(B),CE110(B+),EE110(B)
NCE16EE014,MA101(O),CY100(B+),BE110(A),BE10103(A),BE103(A),CE100(B+),CY110(A),CE110(O),EE110(O)
NCE16EE015,MA101(B+),CY100(C),BE110(A+),BE10103(B),BE103(A),CE100(B+),CY110(B+),CE110(A+),EE110(B+)
NCE16EE016,MA101(B),CY100(B),BE110(F),BE10103(F),BE103(C),CE100(C),CY110(B+),CE110(A),EE110(B+)
NCE16EE017,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(C),CE100(F),CY110(B),CE110(B+),EE110(A)
NCE16EE018,MA101(A),CY100(B),BE110(B+),BE10103(C),BE103(B),CE100(B),CY110(A+),CE110(A+),EE110(A+)
NCE16EE019,MA101(B+),CY100(C),BE110(B+),BE10103(B),BE103(B+),CE100(B),CY110(A+),CE110(A),EE110(B+)
NCE16EE020,MA101(B),CY100(C),BE110(B+),BE10103(B),BE103(B),CE100(C),CY110(B+),CE110(A),EE110(A)
NCE16EE021,MA101(B),CY100(C),BE110(F),BE10103(F),BE103(B),CE100(C),CY110(B+),CE110(B),EE110(B+)
NCE16EE022,MA101(O),CY100(B+),BE110(A+),BE10103(A+),BE103(A),CE100(A),CY110(A),CE110(O),EE110(A+)
NCE16EE023,MA101(B+),CY100(C),BE110(B),BE10103(B),BE103(B),CE100(B),CY110(B+),CE110(A),EE110(A)
NCE16EE025,MA101(C),CY100(C),BE110(F),BE10103(F),BE103(C),CE100(C),CY110(B+),CE110(A),EE110(A)
NCE16EE026,MA101(B),CY100(F),BE110(B+),BE10103(F),BE103(B),CE100(B),CY110(B+),CE110(A),EE110(A)
NCE16EE027,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(B),CE100(C),CY110(B+),CE110(B+),EE110(A+)
NCE16EE028,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(C),CE100(C),CY110(B+),CE110(B),EE110(B+)
NCE16EE029,MA101(F),CY100(C),BE110(F),BE10103(F),BE103(B),CE100(B),CY110(B+),CE110(B+),EE110(B+)
NCE16EE030,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(C),CE100(F),CY110(B+),CE110(B),EE110(A)
NCE16EE031,MA101(B),CY100(F),BE110(F),BE10103(C),BE103(B),CE100(B+),CY110(B+),CE110(B+),EE110(A)
NCE16EE032,MA101(F),CY100(F),BE110(F),BE10103(F),BE103(C),CE100(C),CY110(B+),CE110(B+),EE110(B+)
NCE16EE033,MA101(B),CY100(F),BE110(F),BE10103(C),BE103(B),CE100(B),CY110(B+),CE110(B+),EE110(A)
NCE16EE034,MA101(B),CY100(B),BE110(B),BE10103(B),BE103(B+),CE100(B+),CY110(A),CE110(B+),EE110(A)
NCE16EE035,MA101(A),CY100(B),BE110(F),BE10103(A),BE103(B),CE100(B),CY110(A),CE110(A),EE110(A+)
NCE16EE036,MA101(B),CY100(B),BE110(F),BE10103(B),BE103(B),CE100(B),CY110(A),CE110(B+),EE110(A+)
NCE16EE037,MA101(C),CY100(C),BE110(F),BE10103(F),BE103(B),CE100(B),CY110(B+),CE110(B+),EE110(A)
NCE16EE038,MA101(O),CY100(B),BE110(B+),BE10103(A),BE103(B),CE100(A),CY110(A),CE110(A+),EE110(A)
NCE16EE039,MA101(A),CY100(B),BE110(B),BE10103(A),BE103(B+),CE100(B+),CY110(A),CE110(A),EE110(B+)
NCE16EE040,MA101(B+),CY100(B),BE110(B),BE10103(B+),BE103(B),CE100(B),CY110(A),CE110(B+),EE110(A+)
NCE16EE041,MA101(A+),CY100(A+),BE110(B),BE10103(A),BE103(A),CE100(A+),CY110(A),CE110(O),EE110(A)
NCE16EE042,MA101(B),CY100(B),BE110(F),BE10103(B+),BE103(B+),CE100(A),CY110(A),CE110(A),EE110(B+)
NCE16EE043,MA101(A),CY100(B+),BE110(B+),BE10103(O),BE103(A),CE100(B+),CY110(A),CE110(A),EE110(A+)
NCE16EE044,MA101(F),CY100(F),BE110(F),BE10103(C),BE103(C),CE100(B),CY110(B+),CE110(B),EE110(A)
NCE16EE045,MA101(A),CY100(B),BE110(B),BE10103(A),BE103(F),CE100(B+),CY110(B+),CE110(A),EE110(A)

